280,"448	4",48,175
281,"028	4",72,176
281,"028	4",72,177
281,"028	4",62,178
280,"738	4",58,179
280,"159	4",53,180
280,"159	4",53,181
280,"159	4",53,182
280,"448	4",58,183
280,"448	4",53,184
279,"869	4",48,185
279,"869	4",43,186
280,"159	4",48,187
279,"580	4",38,188
279,"580	4",38,189
279,"290	4",33,190
279,"869	4",38,191
279,"000	4",33,192
279,"000	4",38,193
279,"000	4",28,194
279,"290	4",38,195
279,"290	4",38,196
279,"290	4",38,197
279,"290	4",28,198
279,"580	4",28,199
278,"711	4",28,200
278,"132	4",28,201
278,"421	4",19,202
278,"711	4",23,203
278,"132	4",19,204
278,"132	4",14,205
279,"000	4",23,206
278,"421	4",14,207
278,"421	4",23,208
278,"421	4",23,209
277,"553	4",19,210
278,"421	4",19,211
278,"421	4",19,212
278,"132	4",19,213
277,"842	4",9,214
277,"842	4",4,215
277,"842	4",14,216
277,"842	4",4,217
277,"263	4",4,218
277,"263	4",9,219
277,"263	3",999,220
276,"973	3",999,221
276,"973	3",999,222
277,"263	3",999,223
277,"263	4",9,224
277,"553	4",4,225
277,"263	3",994,226
276,"973	3",994,227
276,"973	3",994,228
276,"684	3",994,229
276,"973	3",994,230
276,"684	3",989,231
276,"684	3",989,232
276,"684	3",984,233
276,"973	3",989,234
276,"105	3",989,235
276,"105	3",984,236
276,"684	3",989,237
276,"394	3",984,238
276,"394	3",984,239
276,"394	3",989,240
276,"684	3",984,241
276,"105	3",979,242
276,"105	3",984,243
275,"815	3",984,244
275,"815	3",979,245
276,"105	3",975,246
275,"815	3",975,247
275,"815	3",979,248
275,"525	3",979,249
275,"815	3",979,250
275,"815	3",979,251
275,"815	3",975,252
274,"946	3",975,253
275,"815	3",975,254
275,"525	3",979,255
275,"815	3",975,256
275,"236	3",970,257
275,"236	3",975,258
274,"657	3",970,259
275,"236	3",970,260
275,"236	3",965,261
274,"946	3",965,262
274,"946	3",970,263
274,"657	3",965,264
274,"946	3",965,265
275,"525	3",965,266
275,"236	3",965,267
274,"657	3",970,268
274,"946	3",965,269
274,"657	3",960,270
274,"657	3",960,271
274,"946	3",965,272
274,"367	3",960,273
274,"367	3",960,274
274,"367	3",955,275
274,"077	3",960,276
274,"077	3",960,277
274,"367	3",955,278
274,"657	3",955,279
274,"367	3",960,280
274,"077	3",955,281
273,"788	3",945,282
274,"077	3",945,283
274,"077	3",950,284
274,"077	3",955,285
273,"498	3",945,286
273,"788	3",945,287
274,"077	3",945,288
273,"498	3",950,289
273,"209	3",945,290
273,"209	3",940,291
273,"788	3",945,292
274,"077	3",945,293
273,"498	3",945,294
273,"498	3",940,295
273,"788	3",940,296
273,"498	3",940,297
273,"788	3",945,298
273,"209	3",940,299
273,"209	3",936,300
273,"498	3",936,301
272,"630	3",936,302
272,"919	3",931,303
272,"919	3",931,304
273,"209	3",936,305
272,"919	3",940,306
272,"919	3",936,307
272,"340	3",926,308
273,"209	3",931,309
272,"630	3",936,310
272,"340	3",926,311
272,"630	3",926,312
272,"919	3",931,313
272,"919	3",926,314
272,"630	3",926,315
272,"340	3",926,316
272,"340	3",931,317
271,"761	3",921,318
272,"630	3",926,319
272,"050	3",926,320
272,"050	3",931,321
272,"340	3",916,322
272,"630	3",921,323
272,"050	3",926,324
272,"050	3",921,325
272,"050	3",916,326
271,"761	3",916,327
271,"761	3",926,328
271,"761	3",911,329
271,"471	3",911,330
271,"761	3",921,331
271,"182	3",911,332
271,"761	3",911,333
271,"182	3",911,334
271,"182	3",911,335
271,"471	3",906,336
271,"471	3",916,337
271,"182	3",916,338
271,"182	3",906,339
271,"761	3",911,340
270,"892	3",911,341
270,"892	3",906,342
271,"471	3",906,343
271,"471	3",906,344
270,"892	3",906,345
271,"182	3",906,346
271,"182	3",911,347
270,"892	3",911,348
270,"602	3",906,349
271,"471	3",906,350
270,"602	3",901,351
270,"602	3",901,352
270,"313	3",896,353
270,"892	3",901,354
270,"602	3",901,355
271,"182	3",901,356
270,"313	3",901,357
270,"602	3",901,358
270,"602	3",901,359
270,"892	3",906,360
270,"313	3",901,361
270,"602	3",896,362
270,"602	3",901,363
270,"313	3",901,364
270,"023	3",892,365
270,"602	3",892,366
269,"734	3",892,367
269,"734	3",887,368
269,"734	3",887,369
269,"444	3",892,370
269,"734	3",887,371
270,"313	3",887,372
269,"444	3",887,373
269,"444	3",882,374
269,"444	3",877,375
270,"023	3",887,376
269,"734	3",887,377
269,"444	3",887,378
269,"154	3",882,379
269,"734	3",887,380
269,"154	3",882,381
269,"154	3",877,382
269,"154	3",882,383
269,"444	3",877,384
269,"444	3",877,385
268,"865	3",882,386
269,"154	3",877,387
269,"154	3",877,388
269,"154	3",872,389
269,"444	3",882,390
269,"154	3",872,391
268,"575	3",872,392
268,"575	3",877,393
268,"865	3",872,394
268,"286	3",872,395
268,"575	3",867,396
268,"865	3",872,397
268,"575	3",872,398
268,"865	3",877,399
268,"575	3",872,400
268,"575	3",867,401
268,"575	3",867,402
268,"286	3",867,403
268,"865	3",867,404
268,"865	3",872,405
267,"996	3",867,406
268,"575	3",872,407
268,"575	3",872,408
268,"286	3",872,409
268,"286	3",867,410
267,"706	3",862,411
267,"996	3",862,412
267,"996	3",862,413
267,"996	3",862,414
267,"706	3",857,415
267,"706	3",862,416
268,"286	3",867,417
268,"286	3",867,418
267,"996	3",867,419
268,"286	3",862,420
268,"286	3",862,421
267,"996	3",867,422
267,"706	3",862,423
267,"417	3",862,424
267,"706	3",857,425
267,"417	3",857,426
267,"417	3",853,427
267,"417	3",853,428
267,"706	3",862,429
267,"127	3",848,430
267,"417	3",853,431
267,"417	3",857,432
267,"706	3",853,433
267,"127	3",853,434
267,"127	3",848,435
266,"838	3",853,436
267,"417	3",853,437
267,"417	3",857,438
267,"417	3",853,439
266,"838	3",848,440
267,"127	3",853,441
266,"838	3",848,442
266,"548	3",848,443
267,"127	3",848,444
266,"548	3",848,445
267,"127	3",848,446
267,"417	3",848,447
266,"548	3",843,448
266,"838	3",843,449
266,"259	3",843,450
267,"417	3",848,451
266,"259	3",848,452
267,"127	3",848,453
266,"548	3",843,454
266,"838	3",838,455
266,"259	3",848,456
266,"838	3",843,457
265,"969	3",838,458
266,"548	3",843,459
266,"838	3",843,460
266,"259	3",838,461
265,"969	3",833,462
265,"969	3",828,463
266,"259	3",833,464
265,"679	3",828,465
265,"969	3",833,466
265,"969	3",833,467
266,"259	3",838,468
265,"390	3",828,469
266,"259	3",833,470
266,"259	3",838,471
266,"259	3",833,472
265,"679	3",828,473
265,"679	3",828,474
265,"390	3",828,475
265,"679	3",828,476
265,"100	3",828,477
265,"679	3",823,478
265,"390	3",828,479
265,"679	3",828,480
265,"100	3",823,481
265,"390	3",823,482
265,"100	3",818,483
265,"390	3",818,484
265,"100	3",823,485
265,"100	3",823,486
265,"390	3",823,487
264,"811	3",823,488
265,"390	3",823,489
265,"679	3",828,490
265,"100	3",823,491
265,"390	3",823,492
264,"811	3",818,493
265,"100	3",823,494
264,"811	3",823,495
264,"811	3",823,496
264,"521	3",813,497
264,"521	3",813,498
264,"811	3",813,499
264,"231	3",813,500
264,"521	3",813,501
264,"231	3",813,502
264,"521	3",809,503
264,"521	3",813,504
264,"521	3",818,505
264,"231	3",809,506
263,"942	3",809,507
264,"811	3",813,508
263,"942	3",809,509
264,"521	3",804,510
264,"231	3",813,511
263,"942	3",804,512
263,"942	3",813,513
264,"231	3",804,514
263,"652	3",809,515
264,"521	3",809,516
263,"942	3",813,517
264,"231	3",809,518
263,"652	3",804,519
263,"942	3",804,520
263,"942	3",804,521
263,"652	3",804,522
263,"652	3",799,523
263,"363	3",804,524
263,"652	3",799,525
263,"363	3",799,526
264,"231	3",799,527
263,"942	3",804,528
263,"073	3",804,529
263,"363	3",799,530
263,"073	3",799,531
263,"652	3",794,532
263,"073	3",794,533
263,"942	3",794,534
263,"363	3",794,535
262,"783	3",794,536
263,"363	3",789,537
262,"783	3",794,538
263,"363	3",794,539
263,"073	3",799,540
262,"783	3",794,541
263,"363	3",794,542
262,"783	3",794,543
263,"363	3",789,544
263,"073	3",794,545
262,"783	3",789,546
262,"783	3",784,547
263,"073	3",799,548
262,"783	3",794,549
262,"494	3",789,550
262,"783	3",789,551
262,"783	3",784,552
262,"494	3",784,553
262,"494	3",784,554
262,"204	3",784,555
262,"494	3",784,556
263,"073	3",789,557
262,"494	3",779,558
262,"204	3",779,559
262,"494	3",789,560
262,"204	3",779,561
261,"915	3",784,562
261,"915	3",784,563
262,"494	3",784,564
262,"494	3",794,565
261,"915	3",779,566
261,"915	3",774,567
261,"915	3",784,568
261,"915	3",774,569
262,"204	3",779,570
261,"915	3",779,571
262,"204	3",774,572
261,"625	3",774,573
261,"625	3",774,574
261,"915	3",774,575
261,"915	3",779,576
262,"204	3",774,577
261,"336	3",774,578
262,"204	3",774,579
261,"625	3",770,580
261,"625	3",774,581
261,"625	3",770,582
261,"915	3",770,583
261,"625	3",774,584
261,"625	3",770,585
261,"625	3",774,586
261,"336	3",774,587
261,"046	3",770,588
261,"625	3",770,589
260,"756	3",765,590
260,"756	3",765,591
261,"046	3",770,592
261,"046	3",765,593
261,"625	3",770,594
261,"625	3",765,595
261,"046	3",760,596
260,"756	3",760,597
261,"046	3",765,598
261,"046	3",765,599
260,"756	3",760,600
260,"177	3",765,601
261,"046	3",760,602
260,"756	3",760,603
260,"177	3",760,604
261,"046	3",765,605
260,"756	3",755,606
260,"177	3",755,607
260,"177	3",755,608
260,"467	3",750,609
260,"177	3",750,610
260,"467	3",760,611
260,"177	3",755,612
259,"888	3",750,613
259,"888	3",750,614
259,"598	3",745,615
260,"467	3",750,616
260,"177	3",755,617
259,"598	3",750,618
259,"888	3",750,619
259,"888	3",750,620
259,"598	3",750,621
259,"888	3",750,622
259,"888	3",745,623
259,"598	3",750,624
260,"467	3",750,625
259,"888	3",745,626
259,"598	3",745,627
259,"888	3",750,628
259,"888	3",745,629
260,"177	3",750,630
259,"888	3",750,631
259,"598	3",750,632
259,"598	3",745,633
259,"308	3",740,634
259,"308	3",745,635
259,"019	3",740,636
259,"598	3",745,637
259,"308	3",740,638
259,"019	3",735,639
258,"729	3",745,640
259,"888	3",745,641
259,"308	3",740,642
259,"019	3",735,643
259,"308	3",745,644
259,"598	3",740,645
259,"598	3",735,646
259,"019	3",735,647
259,"019	3",745,648
259,"019	3",740,649
259,"598	3",740,650
259,"308	3",735,651
258,"440	3",730,652
258,"729	3",735,653
259,"019	3",740,654
258,"440	3",730,655
259,"019	3",730,656
258,"729	3",730,657
258,"440	3",735,658
258,"440	3",730,659
258,"440	3",721,660
258,"440	3",730,661
258,"729	3",735,662
258,"150	3",726,663
257,"860	3",726,664
258,"150	3",726,665
258,"440	3",721,666
258,"440	3",730,667
257,"860	3",726,668
257,"860	3",726,669
258,"440	3",726,670
258,"729	3",721,671
258,"440	3",726,672
257,"860	3",716,673
258,"150	3",735,674
257,"571	3",726,675
258,"150	3",730,676
258,"150	3",721,677
257,"571	3",716,678
258,"150	3",721,679
257,"571	3",721,680
257,"281	3",721,681
257,"571	3",721,682
257,"281	3",711,683
257,"571	3",711,684
257,"571	3",716,685
258,"150	3",716,686
257,"571	3",721,687
257,"281	3",721,688
256,"992	3",716,689
257,"571	3",716,690
256,"992	3",711,691
257,"571	3",716,692
257,"281	3",716,693
256,"992	3",706,694
256,"992	3",716,695
256,"992	3",716,696
256,"992	3",716,697
256,"992	3",711,698
257,"571	3",711,699
257,"281	3",711,700
257,"281	3",706,701
256,"992	3",706,702
256,"702	3",701,703
256,"123	3",706,704
256,"702	3",711,705
256,"413	3",706,706
256,"413	3",701,707
256,"702	3",701,708
256,"702	3",701,709
256,"702	3",701,710
256,"413	3",696,711
256,"413	3",701,712
256,"413	3",706,713
256,"123	3",706,714
255,"833	3",701,715
256,"992	3",701,716
256,"123	3",691,717
255,"833	3",691,718
256,"123	3",691,719
256,"123	3",696,720
255,"833	3",701,721
255,"544	3",696,722
255,"833	3",701,723
255,"544	3",696,724
255,"544	3",696,725
255,"544	3",691,726
255,"833	3",696,727
255,"833	3",691,728
255,"833	3",687,729
255,"544	3",687,730
255,"544	3",687,731
255,"544	3",687,732
255,"544	3",691,733
255,"254	3",691,734
256,"123	3",691,735
255,"544	3",696,736
255,"833	3",691,737
254,"965	3",687,738
255,"544	3",691,739
255,"544	3",691,740
255,"254	3",682,741
255,"254	3",682,742
255,"544	3",691,743
255,"254	3",682,744
254,"965	3",682,745
254,"965	3",682,746
255,"254	3",687,747
255,"254	3",687,748
254,"675	3",682,749
254,"965	3",687,750
254,"385	3",677,751
254,"675	3",682,752
254,"965	3",682,753
254,"965	3",677,754
254,"675	3",677,755
254,"965	3",672,756
254,"675	3",672,757
254,"675	3",672,758
254,"965	3",672,759
254,"965	3",672,760
254,"385	3",672,761
254,"385	3",672,762
254,"096	3",672,763
254,"096	3",672,764
254,"096	3",672,765
254,"096	3",672,766
254,"096	3",672,767
254,"096	3",667,768
254,"096	3",667,769
254,"965	3",672,770
254,"096	3",662,771
254,"385	3",667,772
254,"385	3",662,773
253,"806	3",662,774
253,"806	3",662,775
254,"096	3",667,776
254,"385	3",667,777
254,"096	3",667,778
253,"806	3",662,779
253,"806	3",662,780
253,"517	3",662,781
253,"517	3",662,782
253,"227	3",662,783
253,"517	3",662,784
253,"227	3",662,785
253,"517	3",667,786
253,"227	3",657,787
253,"227	3",662,788
253,"517	3",662,789
253,"227	3",662,790
253,"227	3",662,791
253,"227	3",667,792
252,"937	3",657,793
252,"937	3",662,794
253,"227	3",662,795
253,"227	3",662,796
252,"937	3",657,797
252,"937	3",657,798
252,"937	3",657,799
253,"227	3",662,800
252,"648	3",652,801
252,"648	3",652,802
253,"227	3",652,803
253,"517	3",657,804
252,"648	3",652,805
252,"937	3",657,806
252,"937	3",652,807
252,"648	3",647,808
253,"227	3",652,809
252,"937	3",643,810
252,"648	3",643,811
252,"648	3",643,812
252,"648	3",643,813
252,"648	3",643,814
252,"648	3",643,815
252,"648	3",643,816
252,"937	3",647,817
252,"937	3",647,818
252,"937	3",647,819
252,"358	3",643,820
252,"648	3",647,821
251,"779	3",643,822
252,"358	3",647,823
252,"069	3",647,824
251,"779	3",638,825
252,"358	3",643,826
252,"069	3",643,827
252,"069	3",638,828
251,"779	3",638,829
251,"779	3",638,830
251,"779	3",638,831
251,"779	3",643,832
251,"779	3",638,833
251,"779	3",633,834
251,"779	3",633,835
251,"779	3",633,836
251,"779	3",633,837
251,"779	3",633,838
251,"779	3",633,839
251,"490	3",628,840
252,"358	3",638,841
251,"779	3",638,842
251,"779	3",638,843
251,"779	3",643,844
251,"490	3",638,845
251,"490	3",638,846
251,"200	3",633,847
251,"490	3",633,848
251,"200	3",633,849
251,"490	3",633,850
251,"200	3",628,851
251,"779	3",628,852
251,"490	3",633,853
250,"910	3",628,854
250,"910	3",628,855
251,"200	3",633,856
251,"200	3",633,857
251,"200	3",633,858
251,"200	3",633,859
250,"910	3",623,860
250,"910	3",623,861
251,"200	3",623,862
250,"621	3",623,863
250,"910	3",628,864
250,"331	3",623,865
250,"331	3",618,866
250,"621	3",623,867
250,"910	3",618,868
250,"331	3",618,869
250,"621	3",613,870
250,"331	3",613,871
250,"331	3",613,872
250,"331	3",613,873
250,"331	3",613,874
250,"621	3",618,875
250,"621	3",618,876
250,"042	3",613,877
250,"331	3",613,878
250,"331	3",623,879
250,"331	3",613,880
250,"331	3",613,881
250,"331	3",618,882
250,"621	3",613,883
250,"331	3",613,884
249,"752	3",613,885
249,"752	3",608,886
250,"042	3",608,887
249,"752	3",608,888
250,"042	3",604,889
250,"042	3",608,890
250,"331	3",608,891
249,"462	3",604,892
250,"042	3",608,893
249,"752	3",613,894
249,"462	3",604,895
249,"462	3",604,896
249,"462	3",599,897
250,"042	3",604,898
249,"462	3",599,899
249,"173	3",599,900
249,"752	3",604,901
249,"173	3",599,902
249,"462	3",608,903
249,"462	3",599,904
249,"752	3",604,905
249,"173	3",604,906
249,"173	3",608,907
249,"462	3",604,908
249,"462	3",599,909
249,"752	3",599,910
249,"752	3",604,911
249,"462	3",604,912
249,"173	3",604,913
249,"173	3",604,914
249,"173	3",599,915
248,"883	3",594,916
249,"173	3",599,917
249,"173	3",604,918
248,"594	3",594,919
248,"594	3",594,920
248,"594	3",594,921
248,"883	3",594,922
248,"883	3",599,923
248,"594	3",589,924
248,"594	3",589,925
248,"594	3",589,926
248,"304	3",589,927
248,"594	3",589,928
248,"304	3",589,929
248,"594	3",599,930
248,"594	3",589,931
248,"304	3",589,932
248,"014	3",589,933
248,"014	3",584,934
248,"594	3",589,935
248,"014	3",584,936
248,"014	3",584,937
248,"014	3",584,938
248,"014	3",584,939
248,"304	3",589,940
248,"014	3",584,941
248,"014	3",589,942
248,"014	3",589,943
247,"435	3",584,944
247,"725	3",579,945
247,"435	3",579,946
247,"435	3",584,947
247,"725	3",579,948
248,"304	3",584,949
247,"146	3",579,950
247,"725	3",584,951
248,"014	3",579,952
247,"435	3",579,953
247,"146	3",574,954
247,"725	3",584,955
247,"435	3",574,956
247,"435	3",574,957
248,"014	3",579,958
247,"725	3",579,959
247,"146	3",574,960
246,"856	3",574,961
247,"435	3",579,962
247,"435	3",569,963
247,"146	3",574,964
247,"146	3",574,965
247,"146	3",569,966
247,"146	3",569,967
246,"856	3",569,968
246,"856	3",569,969
246,"856	3",564,970
246,"566	3",569,971
246,"856	3",569,972
246,"856	3",564,973
246,"856	3",564,974
246,"566	3",564,975
246,"856	3",564,976
246,"856	3",560,977
247,"146	3",569,978
246,"566	3",560,979
246,"566	3",560,980
246,"277	3",564,981
246,"277	3",560,982
246,"566	3",560,983
246,"277	3",560,984
245,"987	3",560,985
246,"277	3",555,986
246,"277	3",555,987
246,"277	3",560,988
246,"566	3",564,989
246,"277	3",555,990
245,"987	3",555,991
245,"987	3",555,992
245,"987	3",550,993
246,"277	3",560,994
245,"119	3",560,995
246,"277	3",550,996
245,"408	3",555,997
246,"277	3",560,998
245,"698	3",550,999
246,"277	3",555,1000
245,"408	3",550,1001
245,"987	3",550,1002
245,"698	3",550,1003
245,"987	3",555,1004
245,"408	3",555,1005
246,"277	3",555,1006
245,"408	3",550,1007
245,"698	3",545,1008
245,"987	3",550,1009
245,"698	3",550,1010
245,"119	3",545,1011
245,"408	3",545,1012
244,"829	3",545,1013
245,"119	3",550,1014
245,"408	3",535,1015
245,"119	3",550,1016
245,"119	3",545,1017
245,"408	3",540,1018
245,"408	3",545,1019
245,"408	3",545,1020
245,"408	3",540,1021
244,"829	3",540,1022
244,"829	3",535,1023
244,"829	3",535,1024
244,"829	3",550,1025
245,"408	3",540,1026
244,"539	3",540,1027
244,"539	3",540,1028
245,"119	3",545,1029
245,"408	3",545,1030
244,"539	3",535,1031
244,"829	3",535,1032
244,"829	3",535,1033
244,"829	3",545,1034
244,"829	3",535,1035
244,"250	3",535,1036
244,"539	3",530,1037
244,"539	3",535,1038
244,"539	3",540,1039
244,"829	3",535,1040
244,"829	3",535,1041
244,"539	3",535,1042
244,"829	3",540,1043
244,"539	3",535,1044
244,"539	3",530,1045
244,"539	3",535,1046
244,"539	3",530,1047
244,"250	3",530,1048
244,"250	3",530,1049
244,"250	3",530,1050
244,"250	3",535,1051
243,"960	3",525,1052
244,"250	3",530,1053
243,"960	3",525,1054
243,"960	3",525,1055
243,"960	3",530,1056
243,"671	3",525,1057
243,"671	3",525,1058
243,"960	3",521,1059
243,"381	3",525,1060
243,"381	3",521,1061
243,"671	3",521,1062
243,"960	3",530,1063
243,"671	3",521,1064
243,"671	3",525,1065
243,"960	3",521,1066
243,"091	3",521,1067
243,"381	3",516,1068
243,"381	3",516,1069
243,"381	3",525,1070
243,"671	3",521,1071
243,"381	3",521,1072
243,"671	3",516,1073
243,"381	3",521,1074
243,"091	3",516,1075
243,"091	3",516,1076
243,"381	3",516,1077
243,"091	3",516,1078
243,"091	3",511,1079
243,"091	3",516,1080
243,"381	3",511,1081
243,"091	3",516,1082
243,"091	3",511,1083
243,"091	3",511,1084
242,"512	3",511,1085
243,"091	3",516,1086
242,"512	3",511,1087
243,"091	3",511,1088
242,"802	3",511,1089
242,"223	3",506,1090
242,"802	3",511,1091
242,"802	3",511,1092
242,"512	3",506,1093
242,"802	3",506,1094
242,"802	3",511,1095
242,"223	3",506,1096
243,"091	3",511,1097
242,"512	3",506,1098
242,"512	3",511,1099
242,"512	3",506,1100
242,"802	3",506,1101
242,"512	3",506,1102
242,"512	3",506,1103
242,"223	3",506,1104
242,"223	3",496,1105
242,"223	3",501,1106
242,"512	3",501,1107
242,"223	3",501,1108
241,"933	3",496,1109
242,"223	3",501,1110
242,"512	3",496,1111
241,"643	3",491,1112
241,"933	3",501,1113
241,"643	3",496,1114
242,"512	3",496,1115
241,"933	3",496,1116
241,"933	3",496,1117
241,"643	3",491,1118
241,"933	3",491,1119
241,"354	3",491,1120
241,"354	3",486,1121
241,"354	3",486,1122
241,"354	3",486,1123
241,"064	3",486,1124
241,"933	3",491,1125
241,"643	3",491,1126
241,"354	3",491,1127
241,"643	3",491,1128
241,"064	3",486,1129
241,"064	3",486,1130
241,"064	3",486,1131
241,"064	3",481,1132
241,"354	3",486,1133
241,"354	3",481,1134
241,"354	3",486,1135
241,"064	3",481,1136
241,"354	3",486,1137
241,"354	3",481,1138
240,"485	3",481,1139
241,"354	3",481,1140
241,"354	3",486,1141
241,"064	3",481,1142
241,"064	3",486,1143
240,"775	3",477,1144
241,"064	3",477,1145
240,"775	3",477,1146
240,"485	3",477,1147
241,"064	3",477,1148
240,"775	3",477,1149
240,"485	3",467,1150
240,"196	3",477,1151
240,"196	3",472,1152
240,"196	3",472,1153
240,"775	3",477,1154
240,"196	3",472,1155
240,"775	3",472,1156
240,"196	3",472,1157
239,"906	3",472,1158
240,"196	3",467,1159
240,"196	3",472,1160
240,"485	3",472,1161
240,"196	3",477,1162
240,"196	3",467,1163
240,"196	3",472,1164
240,"196	3",472,1165
240,"485	3",481,1166
239,"616	3",472,1167
240,"196	3",467,1168
239,"906	3",472,1169
239,"906	3",467,1170
239,"906	3",467,1171
239,"906	3",467,1172
239,"906	3",457,1173
239,"906	3",467,1174
239,"906	3",462,1175
239,"327	3",462,1176
239,"616	3",462,1177
239,"906	3",467,1178
239,"616	3",467,1179
239,"616	3",457,1180
239,"327	3",467,1181
239,"037	3",457,1182
239,"327	3",457,1183
239,"616	3",467,1184
239,"327	3",457,1185
239,"327	3",462,1186
239,"616	3",457,1187
239,"616	3",462,1188
239,"327	3",462,1189
239,"037	3",452,1190
239,"037	3",457,1191
238,"748	3",457,1192
239,"037	3",447,1193
239,"327	3",457,1194
239,"037	3",452,1195
239,"037	3",452,1196
238,"748	3",452,1197
238,"748	3",447,1198
238,"458	3",447,1199
238,"748	3",447,1200
239,"037	3",452,1201
238,"458	3",447,1202
239,"037	3",452,1203
238,"748	3",452,1204
238,"748	3",452,1205
238,"458	3",447,1206
238,"748	3",442,1207
238,"458	3",447,1208
239,"037	3",447,1209
238,"168	3",442,1210
238,"748	3",452,1211
238,"458	3",442,1212
238,"168	3",447,1213
238,"168	3",442,1214
238,"458	3",437,1215
238,"168	3",442,1216
237,"879	3",437,1217
238,"458	3",442,1218
237,"879	3",442,1219
238,"168	3",442,1220
238,"168	3",437,1221
237,"879	3",442,1222
237,"879	3",437,1223
237,"879	3",433,1224
238,"168	3",442,1225
237,"879	3",437,1226
237,"879	3",437,1227
238,"168	3",437,1228
238,"458	3",437,1229
237,"589	3",433,1230
237,"589	3",433,1231
237,"879	3",433,1232
237,"879	3",428,1233
237,"300	3",433,1234
237,"300	3",433,1235
237,"879	3",437,1236
237,"589	3",437,1237
237,"010	3",433,1238
237,"589	3",428,1239
237,"589	3",437,1240
237,"010	3",433,1241
237,"010	3",428,1242
237,"589	3",428,1243
237,"010	3",428,1244
237,"010	3",423,1245
237,"300	3",423,1246
237,"010	3",423,1247
237,"010	3",428,1248
237,"300	3",428,1249
